Timestamp,CUSIP,Bid,Ask
000002935000,9128283J7,99-167,99-172
000002935000,9128283F5,99-167,99-172
000002935000,912810TM0,99-167,99-172
000002935000,912810RZ3,99-167,99-172
000002936000,9128283H1,99-166,99-171
000002936000,9128283L2,99-166,99-171
000002936000,912828M80,99-166,99-171
000002936000,9128283J7,99-166,99-171
000002936000,9128283F5,99-166,99-171
000002936000,912810TM0,99-166,99-171
000002936000,912810RZ3,99-166,99-171
000002937000,9128283H1,99-165,99-170
000002937000,9128283L2,99-165,99-170
000002937000,912828M80,99-165,99-170
000002937000,9128283J7,99-165,99-170
000002937000,9128283F5,99-165,99-170
000002937000,912810TM0,99-165,99-170
000002937000,912810RZ3,99-165,99-170
000002938000,9128283H1,99-16+,99-167
000002938000,9128283L2,99-16+,99-167
000002938000,912828M80,99-16+,99-167
000002938000,9128283J7,99-16+,99-167
000002938000,9128283F5,99-16+,99-167
000002938000,912810TM0,99-16+,99-167
000002938000,912810RZ3,99-16+,99-167
000002939000,9128283H1,99-163,99-166
000002939000,9128283L2,99-163,99-166
000002939000,912828M80,99-163,99-166
000002939000,9128283J7,99-163,99-166
000002939000,9128283F5,99-163,99-166
000002939000,912810TM0,99-163,99-166
000002939000,912810RZ3,99-163,99-166
000002940000,9128283H1,99-162,99-165
000002940000,9128283L2,99-162,99-165
000002940000,912828M80,99-162,99-165
000002940000,9128283J7,99-162,99-165
000002940000,9128283F5,99-162,99-165
000002940000,912810TM0,99-162,99-165
000002940000,912810RZ3,99-162,99-165
000002941000,9128283H1,99-161,99-16+
000002941000,9128283L2,99-161,99-16+
000002941000,912828M80,99-161,99-16+
000002941000,9128283J7,99-161,99-16+
000002941000,9128283F5,99-161,99-16+
000002941000,912810TM0,99-161,99-16+
000002941000,912810RZ3,99-161,99-16+
000002942000,9128283H1,99-160,99-163
000002942000,9128283L2,99-160,99-163
000002942000,912828M80,99-160,99-163
000002942000,9128283J7,99-160,99-163
000002942000,9128283F5,99-160,99-163
000002942000,912810TM0,99-160,99-163
000002942000,912810RZ3,99-160,99-163
000002943000,9128283H1,99-157,99-162
000002943000,9128283L2,99-157,99-162
000002943000,912828M80,99-157,99-162
000002943000,9128283J7,99-157,99-162
000002943000,9128283F5,99-157,99-162
000002943000,912810TM0,99-157,99-162
000002943000,912810RZ3,99-157,99-162
000002944000,9128283H1,99-156,99-161
000002944000,9128283L2,99-156,99-161
000002944000,912828M80,99-156,99-161
000002944000,9128283J7,99-156,99-161
000002944000,9128283F5,99-156,99-161
000002944000,912810TM0,99-156,99-161
000002944000,912810RZ3,99-156,99-161
000002945000,9128283H1,99-155,99-160
000002945000,9128283L2,99-155,99-160
000002945000,912828M80,99-155,99-160
000002945000,9128283J7,99-155,99-160
000002945000,9128283F5,99-155,99-160
000002945000,912810TM0,99-155,99-160
000002945000,912810RZ3,99-155,99-160
000002946000,9128283H1,99-15+,99-157
000002946000,9128283L2,99-15+,99-157
000002946000,912828M80,99-15+,99-157
000002946000,9128283J7,99-15+,99-157
000002946000,9128283F5,99-15+,99-157
000002946000,912810TM0,99-15+,99-157
000002946000,912810RZ3,99-15+,99-157
000002947000,9128283H1,99-153,99-156
000002947000,9128283L2,99-153,99-156
000002947000,912828M80,99-153,99-156
000002947000,9128283J7,99-153,99-156
000002947000,9128283F5,99-153,99-156
000002947000,912810TM0,99-153,99-156
000002947000,912810RZ3,99-153,99-156
000002948000,9128283H1,99-152,99-155
000002948000,9128283L2,99-152,99-155
000002948000,912828M80,99-152,99-155
000002948000,9128283J7,99-152,99-155
000002948000,9128283F5,99-152,99-155
000002948000,912810TM0,99-152,99-155
000002948000,912810RZ3,99-152,99-155
000002949000,9128283H1,99-151,99-15+
000002949000,9128283L2,99-151,99-15+
000002949000,912828M80,99-151,99-15+
000002949000,9128283J7,99-151,99-15+
000002949000,9128283F5,99-151,99-15+
000002949000,912810TM0,99-151,99-15+
000002949000,912810RZ3,99-151,99-15+
000002950000,9128283H1,99-150,99-153
000002950000,9128283L2,99-150,99-153
000002950000,912828M80,99-150,99-153
000002950000,9128283J7,99-150,99-153
000002950000,9128283F5,99-150,99-153
000002950000,912810TM0,99-150,99-153
000002950000,912810RZ3,99-150,99-153
000002951000,9128283H1,99-147,99-152
000002951000,9128283L2,99-147,99-152
000002951000,912828M80,99-147,99-152
000002951000,9128283J7,99-147,99-152
000002951000,9128283F5,99-147,99-152
000002951000,912810TM0,99-147,99-152
000002951000,912810RZ3,99-147,99-152
000002952000,9128283H1,99-146,99-151
000002952000,9128283L2,99-146,99-151
000002952000,912828M80,99-146,99-151
000002952000,9128283J7,99-146,99-151
000002952000,9128283F5,99-146,99-151
000002952000,912810TM0,99-146,99-151
000002952000,912810RZ3,99-146,99-151
000002953000,9128283H1,99-145,99-150
000002953000,9128283L2,99-145,99-150
000002953000,912828M80,99-145,99-150
000002953000,9128283J7,99-145,99-150
000002953000,9128283F5,99-145,99-150
000002953000,912810TM0,99-145,99-150
000002953000,912810RZ3,99-145,99-150
000002954000,9128283H1,99-14+,99-147
000002954000,9128283L2,99-14+,99-147
000002954000,912828M80,99-14+,99-147
000002954000,9128283J7,99-14+,99-147
000002954000,9128283F5,99-14+,99-147
000002954000,912810TM0,99-14+,99-147
000002954000,912810RZ3,99-14+,99-147
000002955000,9128283H1,99-143,99-146
000002955000,9128283L2,99-143,99-146
000002955000,912828M80,99-143,99-146
000002955000,9128283J7,99-143,99-146
000002955000,9128283F5,99-143,99-146
000002955000,912810TM0,99-143,99-146
000002955000,912810RZ3,99-143,99-146
000002956000,9128283H1,99-142,99-145
000002956000,9128283L2,99-142,99-145
000002956000,912828M80,99-142,99-145
000002956000,9128283J7,99-142,99-145
000002956000,9128283F5,99-142,99-145
000002956000,912810TM0,99-142,99-145
000002956000,912810RZ3,99-142,99-145
000002957000,9128283H1,99-141,99-14+
000002957000,9128283L2,99-141,99-14+
000002957000,912828M80,99-141,99-14+
000002957000,9128283J7,99-141,99-14+
000002957000,9128283F5,99-141,99-14+
000002957000,912810TM0,99-141,99-14+
000002957000,912810RZ3,99-141,99-14+
000002958000,9128283H1,99-140,99-143
000002958000,9128283L2,99-140,99-143
000002958000,912828M80,99-140,99-143
000002958000,9128283J7,99-140,99-143
000002958000,9128283F5,99-140,99-143
000002958000,912810TM0,99-140,99-143
000002958000,912810RZ3,99-140,99-143
000002959000,9128283H1,99-137,99-142
000002959000,9128283L2,99-137,99-142
000002959000,912828M80,99-137,99-142
000002959000,9128283J7,99-137,99-142
000002959000,9128283F5,99-137,99-142
000002959000,912810TM0,99-137,99-142
000002959000,912810RZ3,99-137,99-142
000002960000,9128283H1,99-136,99-141
000002960000,9128283L2,99-136,99-141
000002960000,912828M80,99-136,99-141
000002960000,9128283J7,99-136,99-141
000002960000,9128283F5,99-136,99-141
000002960000,912810TM0,99-136,99-141
000002960000,912810RZ3,99-136,99-141
000002961000,9128283H1,99-135,99-140
000002961000,9128283L2,99-135,99-140
000002961000,912828M80,99-135,99-140
000002961000,9128283J7,99-135,99-140
000002961000,9128283F5,99-135,99-140
000002961000,912810TM0,99-135,99-140
000002961000,912810RZ3,99-135,99-140
000002962000,9128283H1,99-13+,99-137
000002962000,9128283L2,99-13+,99-137
000002962000,912828M80,99-13+,99-137
000002962000,9128283J7,99-13+,99-137
000002962000,9128283F5,99-13+,99-137
000002962000,912810TM0,99-13+,99-137
000002962000,912810RZ3,99-13+,99-137
000002963000,9128283H1,99-133,99-136
000002963000,9128283L2,99-133,99-136
000002963000,912828M80,99-133,99-136
000002963000,9128283J7,99-133,99-136
000002963000,9128283F5,99-133,99-136
000002963000,912810TM0,99-133,99-136
000002963000,912810RZ3,99-133,99-136
000002964000,9128283H1,99-132,99-135
000002964000,9128283L2,99-132,99-135
000002964000,912828M80,99-132,99-135
000002964000,9128283J7,99-132,99-135
000002964000,9128283F5,99-132,99-135
000002964000,912810TM0,99-132,99-135
000002964000,912810RZ3,99-132,99-135
000002965000,9128283H1,99-131,99-13+
000002965000,9128283L2,99-131,99-13+
000002965000,912828M80,99-131,99-13+
000002965000,9128283J7,99-131,99-13+
000002965000,9128283F5,99-131,99-13+
000002965000,912810TM0,99-131,99-13+
000002965000,912810RZ3,99-131,99-13+
000002966000,9128283H1,99-130,99-133
000002966000,9128283L2,99-130,99-133
000002966000,912828M80,99-130,99-133
000002966000,9128283J7,99-130,99-133
000002966000,9128283F5,99-130,99-133
000002966000,912810TM0,99-130,99-133
000002966000,912810RZ3,99-130,99-133
000002967000,9128283H1,99-127,99-132
000002967000,9128283L2,99-127,99-132
000002967000,912828M80,99-127,99-132
000002967000,9128283J7,99-127,99-132
000002967000,9128283F5,99-127,99-132
000002967000,912810TM0,99-127,99-132
000002967000,912810RZ3,99-127,99-132
000002968000,9128283H1,99-126,99-131
000002968000,9128283L2,99-126,99-131
000002968000,912828M80,99-126,99-131
000002968000,9128283J7,99-126,99-131
000002968000,9128283F5,99-126,99-131
000002968000,912810TM0,99-126,99-131
000002968000,912810RZ3,99-126,99-131
000002969000,9128283H1,99-125,99-130
000002969000,9128283L2,99-125,99-130
000002969000,912828M80,99-125,99-130
000002969000,9128283J7,99-125,99-130
000002969000,9128283F5,99-125,99-130
000002969000,912810TM0,99-125,99-130
000002969000,912810RZ3,99-125,99-130
000002970000,9128283H1,99-12+,99-127
000002970000,9128283L2,99-12+,99-127
000002970000,912828M80,99-12+,99-127
000002970000,9128283J7,99-12+,99-127
000002970000,9128283F5,99-12+,99-127
000002970000,912810TM0,99-12+,99-127
000002970000,912810RZ3,99-12+,99-127
000002971000,9128283H1,99-123,99-126
000002971000,9128283L2,99-123,99-126
000002971000,912828M80,99-123,99-126
000002971000,9128283J7,99-123,99-126
000002971000,9128283F5,99-123,99-126
000002971000,912810TM0,99-123,99-126
000002971000,912810RZ3,99-123,99-126
000002972000,9128283H1,99-122,99-125
000002972000,9128283L2,99-122,99-125
000002972000,912828M80,99-122,99-125
000002972000,9128283J7,99-122,99-125
000002972000,9128283F5,99-122,99-125
000002972000,912810TM0,99-122,99-125
000002972000,912810RZ3,99-122,99-125
000002973000,9128283H1,99-121,99-12+
000002973000,9128283L2,99-121,99-12+
000002973000,912828M80,99-121,99-12+
000002973000,9128283J7,99-121,99-12+
000002973000,9128283F5,99-121,99-12+
000002973000,912810TM0,99-121,99-12+
000002973000,912810RZ3,99-121,99-12+
000002974000,9128283H1,99-120,99-123
000002974000,9128283L2,99-120,99-123
000002974000,912828M80,99-120,99-123
000002974000,9128283J7,99-120,99-123
000002974000,9128283F5,99-120,99-123
000002974000,912810TM0,99-120,99-123
000002974000,912810RZ3,99-120,99-123
000002975000,9128283H1,99-117,99-122
000002975000,9128283L2,99-117,99-122
000002975000,912828M80,99-117,99-122
000002975000,9128283J7,99-117,99-122
000002975000,9128283F5,99-117,99-122
000002975000,912810TM0,99-117,99-122
000002975000,912810RZ3,99-117,99-122
000002976000,9128283H1,99-116,99-121
000002976000,9128283L2,99-116,99-121
000002976000,912828M80,99-116,99-121
000002976000,9128283J7,99-116,99-121
000002976000,9128283F5,99-116,99-121
000002976000,912810TM0,99-116,99-121
000002976000,912810RZ3,99-116,99-121
000002977000,9128283H1,99-115,99-120
000002977000,9128283L2,99-115,99-120
000002977000,912828M80,99-115,99-120
000002977000,9128283J7,99-115,99-120
000002977000,9128283F5,99-115,99-120
000002977000,912810TM0,99-115,99-120
000002977000,912810RZ3,99-115,99-120
000002978000,9128283H1,99-11+,99-117
000002978000,9128283L2,99-11+,99-117
000002978000,912828M80,99-11+,99-117
000002978000,9128283J7,99-11+,99-117
000002978000,9128283F5,99-11+,99-117
000002978000,912810TM0,99-11+,99-117
000002978000,912810RZ3,99-11+,99-117
000002979000,9128283H1,99-113,99-116
000002979000,9128283L2,99-113,99-116
000002979000,912828M80,99-113,99-116
000002979000,9128283J7,99-113,99-116
000002979000,9128283F5,99-113,99-116
000002979000,912810TM0,99-113,99-116
000002979000,912810RZ3,99-113,99-116
000002980000,9128283H1,99-112,99-115
000002980000,9128283L2,99-112,99-115
000002980000,912828M80,99-112,99-115
000002980000,9128283J7,99-112,99-115
000002980000,9128283F5,99-112,99-115
000002980000,912810TM0,99-112,99-115
000002980000,912810RZ3,99-112,99-115
000002981000,9128283H1,99-111,99-11+
000002981000,9128283L2,99-111,99-11+
000002981000,912828M80,99-111,99-11+
000002981000,9128283J7,99-111,99-11+
000002981000,9128283F5,99-111,99-11+
000002981000,912810TM0,99-111,99-11+
000002981000,912810RZ3,99-111,99-11+
000002982000,9128283H1,99-110,99-113
000002982000,9128283L2,99-110,99-113
000002982000,912828M80,99-110,99-113
000002982000,9128283J7,99-110,99-113
000002982000,9128283F5,99-110,99-113
000002982000,912810TM0,99-110,99-113
000002982000,912810RZ3,99-110,99-113
000002983000,9128283H1,99-107,99-112
000002983000,9128283L2,99-107,99-112
000002983000,912828M80,99-107,99-112
000002983000,9128283J7,99-107,99-112
000002983000,9128283F5,99-107,99-112
000002983000,912810TM0,99-107,99-112
000002983000,912810RZ3,99-107,99-112
000002984000,9128283H1,99-106,99-111
000002984000,9128283L2,99-106,99-111
000002984000,912828M80,99-106,99-111
000002984000,9128283J7,99-106,99-111
000002984000,9128283F5,99-106,99-111
000002984000,912810TM0,99-106,99-111
000002984000,912810RZ3,99-106,99-111
000002985000,9128283H1,99-105,99-110
000002985000,9128283L2,99-105,99-110
000002985000,912828M80,99-105,99-110
000002985000,9128283J7,99-105,99-110
000002985000,9128283F5,99-105,99-110
000002985000,912810TM0,99-105,99-110
000002985000,912810RZ3,99-105,99-110
000002986000,9128283H1,99-10+,99-107
000002986000,9128283L2,99-10+,99-107
000002986000,912828M80,99-10+,99-107
000002986000,9128283J7,99-10+,99-107
000002986000,9128283F5,99-10+,99-107
000002986000,912810TM0,99-10+,99-107
000002986000,912810RZ3,99-10+,99-107
000002987000,9128283H1,99-103,99-106
000002987000,9128283L2,99-103,99-106
000002987000,912828M80,99-103,99-106
000002987000,9128283J7,99-103,99-106
000002987000,9128283F5,99-103,99-106
000002987000,912810TM0,99-103,99-106
000002987000,912810RZ3,99-103,99-106
000002988000,9128283H1,99-102,99-105
000002988000,9128283L2,99-102,99-105
000002988000,912828M80,99-102,99-105
000002988000,9128283J7,99-102,99-105
000002988000,9128283F5,99-102,99-105
000002988000,912810TM0,99-102,99-105
000002988000,912810RZ3,99-102,99-105
000002989000,9128283H1,99-101,99-10+
000002989000,9128283L2,99-101,99-10+
000002989000,912828M80,99-101,99-10+
000002989000,9128283J7,99-101,99-10+
000002989000,9128283F5,99-101,99-10+
000002989000,912810TM0,99-101,99-10+
000002989000,912810RZ3,99-101,99-10+
000002990000,9128283H1,99-100,99-103
000002990000,9128283L2,99-100,99-103
000002990000,912828M80,99-100,99-103
000002990000,9128283J7,99-100,99-103
000002990000,9128283F5,99-100,99-103
000002990000,912810TM0,99-100,99-103
000002990000,912810RZ3,99-100,99-103
000002991000,9128283H1,99-097,99-102
000002991000,9128283L2,99-097,99-102
000002991000,912828M80,99-097,99-102
000002991000,9128283J7,99-097,99-102
000002991000,9128283F5,99-097,99-102
000002991000,912810TM0,99-097,99-102
000002991000,912810RZ3,99-097,99-102
000002992000,9128283H1,99-096,99-101
000002992000,9128283L2,99-096,99-101
000002992000,912828M80,99-096,99-101
000002992000,9128283J7,99-096,99-101
000002992000,9128283F5,99-096,99-101
000002992000,912810TM0,99-096,99-101
000002992000,912810RZ3,99-096,99-101
000002993000,9128283H1,99-095,99-100
000002993000,9128283L2,99-095,99-100
000002993000,912828M80,99-095,99-100
000002993000,9128283J7,99-095,99-100
000002993000,9128283F5,99-095,99-100
000002993000,912810TM0,99-095,99-100
000002993000,912810RZ3,99-095,99-100
000002994000,9128283H1,99-09+,99-097
000002994000,9128283L2,99-09+,99-097
000002994000,912828M80,99-09+,99-097
000002994000,9128283J7,99-09+,99-097
000002994000,9128283F5,99-09+,99-097
000002994000,912810TM0,99-09+,99-097
000002994000,912810RZ3,99-09+,99-097
000002995000,9128283H1,99-093,99-096
000002995000,9128283L2,99-093,99-096
000002995000,912828M80,99-093,99-096
000002995000,9128283J7,99-093,99-096
000002995000,9128283F5,99-093,99-096
000002995000,912810TM0,99-093,99-096
000002995000,912810RZ3,99-093,99-096
000002996000,9128283H1,99-092,99-095
000002996000,9128283L2,99-092,99-095
000002996000,912828M80,99-092,99-095
000002996000,9128283J7,99-092,99-095
000002996000,9128283F5,99-092,99-095
000002996000,912810TM0,99-092,99-095
000002996000,912810RZ3,99-092,99-095
000002997000,9128283H1,99-091,99-09+
000002997000,9128283L2,99-091,99-09+
000002997000,912828M80,99-091,99-09+
000002997000,9128283J7,99-091,99-09+
000002997000,9128283F5,99-091,99-09+
000002997000,912810TM0,99-091,99-09+
000002997000,912810RZ3,99-091,99-09+
000002998000,9128283H1,99-090,99-093
000002998000,9128283L2,99-090,99-093
000002998000,912828M80,99-090,99-093
000002998000,9128283J7,99-090,99-093
000002998000,9128283F5,99-090,99-093
000002998000,912810TM0,99-090,99-093
000002998000,912810RZ3,99-090,99-093
000002999000,9128283H1,99-087,99-092
000002999000,9128283L2,99-087,99-092
000002999000,912828M80,99-087,99-092
000002999000,9128283J7,99-087,99-092
000002999000,9128283F5,99-087,99-092
000002999000,912810TM0,99-087,99-092
000002999000,912810RZ3,99-087,99-092
000003000000,9128283H1,99-086,99-091
000003000000,9128283L2,99-086,99-091
000003000000,912828M80,99-086,99-091
000003000000,9128283J7,99-086,99-091
000003000000,9128283F5,99-086,99-091
000003000000,912810TM0,99-086,99-091
000003000000,912810RZ3,99-086,99-091
